age,canton,situation_maritale,nombre_enfants,taux_occupation,salaire_mensuel,loyer_mensuel,depenses_vitales,depenses_loisirs,a_credit,montant_credit_mensuel,score_sante_financiere,santé_financière
33,TI,marié,1,100,6927,1839,1925,975,oui,669,100,bonne
58,TG,célibataire,0,100,7325,1751,1884,1192,non,0,100,bonne
59,BE,divorcé,0,80,8301,1992,1849,818,non,0,100,très_bonne
46,BS,marié,2,50,4347,1363,1421,662,non,0,84,bonne
48,ZH,divorcé,1,80,5940,2686,2210,1605,non,0,30,mauvaise
41,NE,célibataire,0,80,5493,1590,1556,731,non,0,100,bonne
34,TG,célibataire,0,80,6685,2264,2746,1508,oui,1800,13,mauvaise
54,SZ,célibataire,0,100,7342,2808,1974,1583,non,0,75,moyenne
47,OW,marié,3,100,7131,1807,1579,938,non,0,100,bonne
56,NE,célibataire,0,100,9237,3856,3844,2192,oui,2322,3,mauvaise
41,SO,marié,2,80,6194,2995,2276,1868,oui,2158,0,très_mauvaise
41,GL,marié,2,100,6669,1553,1576,1074,oui,785,93,bonne
38,NW,célibataire,0,100,6857,1704,1064,649,non,0,100,très_bonne
33,UR,marié,1,100,6199,1320,1101,786,non,0,100,très_bonne
64,OW,divorcé,0,50,3914,974,884,489,oui,579,87,bonne
26,AI,célibataire,0,100,6809,1321,1178,755,non,0,100,très_bonne
49,TG,marié,1,80,7134,1970,1834,881,non,0,100,bonne
63,AR,marié,0,100,9228,4009,3717,1993,non,0,48,très_mauvaise
33,SH,marié,2,50,2973,1163,939,753,oui,740,20,mauvaise
46,VS,divorcé,0,100,7833,2873,2874,1593,oui,1461,24,mauvaise
28,BS,divorcé,0,50,4166,2112,1582,836,non,0,30,mauvaise
50,BS,marié,2,100,9450,3538,2292,1267,non,0,100,bonne
53,AI,marié,3,100,8233,2427,2279,1742,non,0,99,moyenne
58,AR,marié,2,80,5001,1151,1239,584,oui,734,100,bonne
47,BL,marié,3,100,8065,2922,2329,1517,oui,1374,55,moyenne
61,SO,célibataire,0,50,4533,1580,1369,755,non,0,84,moyenne
35,SG,divorcé,2,100,7674,2845,2599,1627,oui,1459,32,mauvaise
30,TI,marié,1,80,4520,1302,1224,537,non,0,100,bonne
42,AR,célibataire,1,100,5944,1743,1275,972,oui,944,88,bonne
45,SH,célibataire,0,100,7676,2446,2512,2103,oui,1657,40,mauvaise
60,FR,divorcé,2,80,5294,978,912,651,non,0,100,très_bonne
65,BS,célibataire,0,80,6566,2741,2247,1060,oui,1273,26,moyenne
62,AI,marié,2,100,8461,3286,2629,2021,oui,2026,32,mauvaise
58,AR,célibataire,0,100,6880,1872,1925,946,oui,618,100,bonne
41,FR,célibataire,0,100,7988,3092,2860,2185,non,0,54,mauvaise
61,UR,célibataire,1,50,4344,1025,1220,567,oui,431,100,bonne
49,VS,marié,1,80,6850,1716,1689,866,oui,855,95,bonne
62,ZG,célibataire,0,100,10653,3450,2406,942,non,0,100,très_bonne
36,TI,marié,0,100,8193,3067,2769,1744,oui,1904,32,mauvaise
47,TG,marié,4,100,8367,1348,1894,1165,oui,541,100,très_bonne
46,ZG,marié,3,50,5151,2238,1880,1100,oui,715,15,moyenne
45,TI,marié,0,100,8112,4259,3394,1924,oui,3314,0,très_mauvaise
51,GE,marié,1,100,9686,5976,4689,1772,oui,2049,6,mauvaise
55,NE,marié,1,80,6493,2751,2478,1810,non,0,30,mauvaise
30,TG,marié,0,100,6113,1815,1722,883,oui,591,95,bonne
51,SO,marié,2,50,3446,1242,1217,821,oui,743,12,mauvaise
64,SO,divorcé,0,100,6634,1792,2215,936,oui,905,83,moyenne
58,NW,marié,2,100,9111,2633,2426,1316,oui,1018,100,bonne
36,TI,célibataire,0,80,5583,1744,1382,858,oui,741,76,bonne
31,FR,marié,2,50,3558,1003,882,486,non,0,100,bonne
34,UR,célibataire,0,100,6899,1943,1649,1048,oui,1058,88,bonne
41,SZ,célibataire,0,100,10006,4918,3588,2077,oui,2674,3,mauvaise
50,SZ,marié,0,100,7356,2813,2187,1140,oui,1395,46,moyenne
45,SO,marié,1,100,8754,3093,2608,2336,oui,1650,32,mauvaise
52,ZG,marié,1,80,8753,3649,2439,982,oui,1017,69,bonne
26,AI,divorcé,1,80,5157,1211,1434,738,non,0,100,bonne
25,ZG,marié,2,50,3497,2084,1638,730,oui,686,0,mauvaise
60,VD,célibataire,0,100,8706,2875,2389,1287,non,0,100,moyenne
50,UR,veuf,0,100,7708,3198,2892,2284,oui,2820,0,très_mauvaise
53,BE,marié,4,100,9465,2722,2477,1069,non,0,100,bonne
45,SH,marié,0,100,7946,2377,1830,1332,non,0,100,bonne
35,LU,marié,1,100,6438,2541,2471,1169,non,0,68,mauvaise
64,GR,divorcé,0,50,4946,1256,1472,681,non,0,100,bonne
35,TI,célibataire,0,80,6403,1530,1244,793,oui,490,100,très_bonne
60,OW,célibataire,0,50,4420,1503,1748,1078,oui,1222,13,mauvaise
63,SO,marié,1,80,7312,2918,2367,1662,non,0,68,mauvaise
64,TI,marié,0,80,5942,2441,2064,1197,oui,1507,3,mauvaise
59,GR,marié,1,100,6746,2715,2105,1878,non,0,58,mauvaise
58,BS,célibataire,0,80,7812,2738,2602,1408,oui,1035,65,moyenne
48,SZ,célibataire,0,100,8186,3102,2567,1519,non,0,80,moyenne
46,ZG,marié,3,100,8362,4935,4328,2791,non,0,4,très_mauvaise
29,TG,célibataire,0,100,7837,3408,3511,1848,oui,2599,0,très_mauvaise
57,JU,célibataire,0,100,7430,2006,2037,967,non,0,100,bonne
60,GR,célibataire,0,100,8028,2478,2391,1137,oui,1426,80,moyenne
44,AG,célibataire,1,80,5954,3390,2843,2069,oui,1897,0,très_mauvaise
43,LU,marié,3,50,4067,1681,1702,1020,oui,808,10,mauvaise
59,ZG,marié,0,100,11190,4447,4129,1685,non,0,76,moyenne
41,UR,célibataire,0,50,4042,1371,1326,796,oui,499,69,moyenne
58,SG,célibataire,0,100,8459,4694,2976,2357,non,0,24,très_mauvaise
33,SG,marié,1,80,6173,1410,1218,843,non,0,100,très_bonne
50,VS,célibataire,0,100,7177,2272,2170,1313,non,0,89,moyenne
26,VS,marié,1,100,7609,1861,1996,1286,non,0,100,bonne
33,BE,marié,0,80,6613,1760,1643,535,non,0,100,très_bonne
33,ZG,divorcé,0,100,10087,7356,5444,3318,oui,3810,0,très_mauvaise
64,ZG,marié,2,80,6614,3126,2108,939,oui,1292,33,moyenne
41,SZ,marié,2,80,7778,3252,2243,1521,oui,1433,30,moyenne
25,AR,marié,1,100,6704,3699,2488,2129,oui,2003,0,très_mauvaise
49,AR,célibataire,0,100,6879,1824,1628,937,non,0,100,bonne
64,LU,célibataire,0,100,6922,2892,2615,1913,oui,1267,10,mauvaise
49,AG,célibataire,0,100,6837,1935,1621,840,non,0,100,bonne
63,LU,marié,3,80,6270,2442,2396,1341,oui,1456,20,mauvaise
59,OW,célibataire,1,50,3552,979,967,557,oui,549,75,bonne
27,UR,célibataire,0,80,6266,1100,966,837,non,0,100,très_bonne
61,NE,marié,2,80,6177,1235,1125,813,non,0,100,très_bonne
54,BL,veuf,0,100,9316,3750,2905,1350,non,0,86,moyenne
62,BL,célibataire,0,100,7269,3508,2695,1890,oui,1569,10,mauvaise
58,SO,marié,1,80,7566,1748,1172,1027,non,0,100,très_bonne
36,SZ,célibataire,0,100,6957,2406,1909,1046,non,0,96,bonne
43,ZH,divorcé,0,100,7718,4413,2775,1856,oui,2066,0,mauvaise
61,ZG,célibataire,0,50,4342,1867,1325,763,oui,675,41,moyenne
41,SG,divorcé,2,80,6565,2939,2915,1780,oui,2390,0,très_mauvaise
34,VD,célibataire,0,100,9566,4143,3585,1354,oui,1854,33,moyenne
36,ZH,marié,1,100,6914,3350,3007,1924,oui,1772,0,mauvaise
40,LU,célibataire,0,80,6462,2662,2514,1327,oui,1525,10,mauvaise
48,AR,célibataire,0,100,7295,2307,2287,1329,oui,1407,54,moyenne
43,JU,célibataire,0,100,8065,1695,1193,900,oui,614,100,très_bonne
32,TI,célibataire,1,80,5054,1889,1739,829,non,0,76,moyenne
55,JU,marié,0,80,6238,2047,2329,1597,oui,1533,28,mauvaise
45,VS,marié,2,100,5899,2698,2889,1385,non,0,20,très_mauvaise
41,FR,marié,2,100,7705,2366,1740,1062,oui,1163,92,bonne
47,GL,veuf,0,100,6955,2121,2198,1101,oui,1109,69,moyenne
61,BS,marié,3,80,8090,5285,3746,1713,oui,2190,0,très_mauvaise
40,GE,divorcé,0,80,5866,2191,1986,915,non,0,76,bonne
30,VD,célibataire,0,80,7052,3258,2507,1671,non,0,40,mauvaise
32,AR,divorcé,1,80,4445,1498,1370,866,non,0,84,moyenne
49,ZG,célibataire,1,100,8539,3626,2999,1412,oui,1186,27,bonne
42,NE,marié,3,80,6263,3615,2567,2151,oui,2351,0,très_mauvaise
49,GE,marié,3,80,7487,4224,2820,1805,oui,1886,0,mauvaise
36,FR,marié,2,80,5296,2192,2145,1420,oui,1357,0,mauvaise
39,TG,marié,2,100,6963,3815,2823,1586,oui,1900,0,très_mauvaise
50,ZG,marié,2,100,9897,3858,3027,1447,non,0,96,bonne
65,AR,veuf,0,100,7716,1955,1773,934,oui,748,100,bonne
50,VS,veuf,0,100,7346,1857,1881,934,non,0,100,bonne
56,TI,divorcé,2,100,6573,1291,1459,748,oui,332,100,très_bonne
34,TI,veuf,0,80,4925,2244,1778,1086,oui,1047,10,mauvaise
40,ZH,marié,0,100,8259,4517,3755,1986,oui,1636,0,mauvaise
31,BE,veuf,0,50,3748,1892,1865,1102,oui,1277,0,très_mauvaise
41,JU,divorcé,1,100,6989,1869,2178,1480,non,0,88,moyenne
47,AG,marié,1,100,8966,3255,2291,1816,oui,1174,64,moyenne
50,SH,marié,0,100,7870,2156,1995,1173,non,0,100,bonne
45,GL,divorcé,2,50,3127,961,758,550,oui,487,68,moyenne
46,OW,marié,2,100,6405,2439,2482,1261,non,0,68,mauvaise
31,BS,marié,3,100,6889,2266,2046,980,oui,750,76,bonne
38,JU,célibataire,0,100,7028,2026,2113,1483,non,0,88,moyenne
39,AR,marié,1,50,3711,614,651,419,non,0,100,très_bonne
31,SH,divorcé,2,80,5198,1526,1573,1101,oui,696,68,moyenne
33,TI,marié,2,50,2850,1789,1388,664,oui,1061,0,très_mauvaise
32,ZH,célibataire,0,80,7439,2403,1413,1022,non,0,100,très_bonne
47,SO,célibataire,0,100,6122,1042,1160,502,non,0,100,très_bonne
53,GE,marié,1,100,10129,4971,4252,2174,oui,1536,23,moyenne
42,LU,célibataire,0,80,6824,3420,3199,2305,oui,2356,0,très_mauvaise
55,AG,marié,3,100,9503,4925,3793,2268,oui,2909,0,très_mauvaise
54,GR,divorcé,1,80,6855,2390,2328,1310,oui,1298,54,mauvaise
63,TG,marié,2,80,7318,2212,1688,915,oui,695,95,bonne
59,BE,marié,4,100,8034,3163,2920,1868,non,0,64,mauvaise
42,GE,divorcé,1,100,10476,7379,6342,3163,oui,3549,0,très_mauvaise
63,JU,marié,1,100,8117,2124,2000,1116,non,0,100,bonne
41,NW,célibataire,1,80,5800,1047,929,770,non,0,100,très_bonne
38,GL,marié,3,80,5082,1616,2005,1159,oui,1024,28,mauvaise
55,AG,marié,1,80,7219,3197,3058,1906,oui,2049,0,très_mauvaise
48,VD,marié,2,80,8187,3410,3287,1742,oui,1914,14,mauvaise
59,AR,divorcé,1,80,5440,1485,1150,765,oui,848,95,bonne
58,FR,célibataire,0,100,8817,2980,2769,1704,oui,1761,58,moyenne
27,VD,célibataire,0,50,4066,2092,1583,848,oui,894,0,mauvaise
61,ZH,célibataire,0,80,6151,3255,2748,1132,oui,1515,8,mauvaise
64,OW,marié,0,100,7474,4045,2621,2535,non,0,10,très_mauvaise
50,BL,marié,2,100,10234,3968,3677,2099,non,0,68,mauvaise
47,SH,marié,4,100,8672,2410,2245,1543,oui,1370,92,moyenne
63,LU,marié,2,100,9683,2805,2691,1210,oui,1234,100,bonne
39,SO,divorcé,2,80,6775,2583,2149,1367,oui,1289,28,mauvaise
28,LU,divorcé,1,80,4649,840,879,470,oui,192,100,très_bonne
53,AG,célibataire,0,100,7710,2512,2237,1276,non,0,93,moyenne
46,FR,marié,2,100,7377,2419,2409,1536,non,0,81,moyenne
49,AR,marié,1,100,7506,2336,2007,1568,oui,1373,67,moyenne
37,SO,célibataire,0,80,5769,2055,1953,1377,non,0,68,mauvaise
42,AR,marié,1,80,4832,2604,2243,1392,oui,1875,0,très_mauvaise
57,JU,célibataire,0,100,8442,3011,3258,2080,oui,1556,24,mauvaise
40,NE,célibataire,0,80,6713,3195,2669,1795,oui,2733,0,très_mauvaise
26,BL,marié,1,100,6687,3270,2690,1775,non,0,30,mauvaise
59,SZ,marié,1,100,8726,2941,2709,1311,non,0,93,bonne
58,UR,marié,3,100,7434,1724,2118,1111,oui,639,100,bonne
54,BL,marié,3,80,7754,3139,2452,1678,oui,1399,22,moyenne
37,ZG,célibataire,0,80,6445,2338,2041,723,oui,606,75,bonne
37,GE,marié,3,50,4080,1750,1432,451,oui,334,57,bonne
42,SG,marié,1,100,8803,2250,2479,986,oui,956,97,bonne
56,BE,marié,2,100,7986,3421,2909,1759,oui,1768,14,mauvaise
56,NE,veuf,0,80,7214,2277,2421,1105,non,0,89,moyenne
59,SZ,célibataire,1,80,7664,3306,2448,1476,oui,2052,15,mauvaise
63,AI,marié,2,50,4788,1599,1261,768,non,0,96,moyenne
53,NW,marié,2,100,9563,2696,2696,1978,oui,1792,71,moyenne
53,ZH,divorcé,0,100,7795,4240,3108,1943,oui,1942,4,mauvaise
40,JU,marié,0,80,6239,2176,2467,1123,oui,1690,21,mauvaise
34,BS,célibataire,0,100,9446,3704,3528,1404,oui,1875,43,moyenne
54,TI,marié,3,100,9293,2984,2277,1085,non,0,100,bonne
49,SO,célibataire,0,100,8997,2684,3025,1353,oui,1543,80,moyenne
63,BS,divorcé,2,100,8171,5822,3486,1934,oui,3124,0,très_mauvaise
44,AG,célibataire,0,100,6627,1553,1060,567,oui,451,100,très_bonne
29,JU,marié,1,80,5283,2296,2206,1454,oui,1475,0,très_mauvaise
25,BS,célibataire,0,100,9126,2429,1633,870,non,0,100,très_bonne
54,BS,marié,2,100,10138,3627,3158,1479,oui,1101,76,bonne
27,SH,veuf,0,50,3475,1526,1686,1084,non,0,2,très_mauvaise
38,BE,divorcé,2,50,3793,1762,1567,998,oui,815,2,mauvaise
54,BE,célibataire,0,80,6084,2389,2351,1630,oui,1459,20,mauvaise
28,GE,marié,3,80,7362,2541,1898,866,non,0,100,très_bonne
42,UR,célibataire,0,80,6693,1441,1482,937,non,0,100,très_bonne
61,TG,marié,4,100,8924,4811,3721,3063,oui,2599,0,très_mauvaise
49,VS,célibataire,0,80,6464,2150,1996,1791,oui,1185,36,mauvaise
25,JU,célibataire,0,80,5254,2784,2029,1381,oui,1622,0,très_mauvaise
39,AI,marié,2,100,8548,3380,3157,2210,oui,1639,24,mauvaise
33,FR,célibataire,0,100,6006,1263,1233,830,non,0,100,très_bonne
39,BL,marié,0,80,7643,2239,1935,794,non,0,100,très_bonne
48,BE,célibataire,1,80,6745,2157,1862,982,oui,1181,83,moyenne
28,LU,célibataire,0,100,8334,3154,3031,1890,oui,2133,9,mauvaise
36,AG,marié,1,100,7624,2837,2542,1237,oui,1242,55,moyenne
61,OW,célibataire,1,80,5372,1781,2034,1049,oui,1178,36,mauvaise
61,AG,marié,1,100,7481,1968,1739,718,non,0,100,très_bonne
30,TI,marié,4,100,5412,1542,1299,733,non,0,100,bonne
63,TG,marié,1,100,7152,2446,2433,1738,oui,1717,36,mauvaise
48,AG,marié,3,50,3765,1794,1865,969,non,0,12,très_mauvaise
35,GL,marié,3,50,3218,640,474,388,non,0,100,très_bonne
37,SH,célibataire,1,80,6996,2064,1679,1003,non,0,100,bonne
58,FR,divorcé,1,50,3299,912,913,658,oui,626,70,moyenne
49,LU,veuf,0,50,4199,1660,1532,895,non,0,60,mauvaise
31,OW,célibataire,0,50,2964,1567,1310,909,oui,809,0,très_mauvaise
28,AR,marié,3,100,7300,2811,2899,1859,non,0,50,mauvaise
32,VS,célibataire,1,50,3952,2224,1959,1105,oui,1071,0,très_mauvaise
44,VS,célibataire,0,50,3448,1204,1175,513,non,0,83,moyenne
53,GR,célibataire,0,100,8690,2529,2115,977,non,0,100,bonne
34,SH,marié,0,50,3199,807,850,434,non,0,100,bonne
58,AG,célibataire,0,100,6960,3167,2325,1329,oui,1776,11,mauvaise
50,JU,divorcé,1,100,6057,2594,2204,1928,oui,1756,0,très_mauvaise
65,FR,marié,0,100,10075,2930,2478,1563,non,0,100,bonne
27,AR,célibataire,0,100,5904,1750,1835,910,oui,764,76,moyenne
30,UR,marié,2,100,7801,1736,1610,1054,non,0,100,très_bonne
29,VS,célibataire,0,100,5740,2053,1694,1022,oui,950,61,moyenne
29,BE,marié,3,100,7954,2762,2848,1586,oui,1299,45,moyenne
47,LU,marié,4,100,9462,2876,2949,1531,oui,1160,77,moyenne
33,NW,célibataire,0,80,6297,1864,1739,1059,non,0,100,bonne
59,VS,célibataire,0,100,6926,3092,3261,2192,oui,1739,0,très_mauvaise
44,AI,célibataire,0,100,7035,1491,1581,632,non,0,100,très_bonne
59,FR,célibataire,0,100,8769,2170,2491,1455,oui,805,97,bonne
42,AG,célibataire,0,100,9327,1615,2283,867,non,0,100,très_bonne
41,SG,veuf,0,80,5598,1006,1037,629,oui,485,100,très_bonne
48,AG,célibataire,0,80,7238,3133,2767,1632,non,0,40,mauvaise
27,SZ,célibataire,0,100,8916,3075,2790,1393,oui,1240,73,moyenne
56,VS,veuf,0,80,7077,2070,2112,1346,non,0,96,moyenne
59,TG,marié,1,80,5228,1599,1431,1080,oui,714,68,moyenne
62,BL,marié,2,100,8396,4104,3783,2615,oui,3175,0,très_mauvaise
37,BL,célibataire,0,100,8147,1834,1644,708,non,0,100,très_bonne
49,SO,marié,2,50,4255,1019,736,490,oui,150,100,très_bonne
33,SO,célibataire,1,100,8542,2619,1896,1361,oui,1249,85,bonne
28,AI,marié,1,50,3958,1273,1194,1079,oui,899,38,mauvaise
38,AR,veuf,0,80,5227,1455,1176,730,non,0,100,bonne
61,SG,marié,2,80,7950,2134,1821,1260,oui,1131,92,bonne
58,VD,célibataire,0,100,9636,3792,3579,1597,oui,1913,36,moyenne
35,GR,marié,2,100,7050,2759,2234,1793,non,0,68,mauvaise
65,AG,marié,1,80,5934,2187,1791,1596,oui,1618,13,mauvaise
27,UR,marié,1,100,6911,2012,1646,1018,oui,887,95,moyenne
52,VD,marié,2,100,7792,4122,3895,1905,oui,2127,0,très_mauvaise
53,VD,marié,2,80,6126,2229,1791,709,non,0,88,bonne
33,VS,marié,1,100,7695,2952,2572,1457,oui,1633,40,mauvaise
27,SZ,veuf,0,80,5119,1389,1029,682,oui,267,100,très_bonne
49,NW,marié,1,80,5749,1379,1131,508,non,0,100,très_bonne
58,BE,célibataire,0,100,10292,4386,3289,1912,oui,2492,34,mauvaise
36,ZH,marié,4,100,7617,5667,4003,1867,oui,2390,0,très_mauvaise
33,BS,célibataire,0,100,7538,3009,2240,1231,oui,1131,55,moyenne
39,FR,marié,3,80,4827,1311,1488,738,oui,605,76,moyenne
64,GL,célibataire,0,80,5647,2852,1888,1744,oui,1905,0,très_mauvaise
49,ZH,marié,3,100,10667,4902,3580,1499,non,0,81,moyenne
29,BS,marié,1,80,5188,1185,1137,445,non,0,100,très_bonne
35,BE,célibataire,0,100,7165,3742,3462,1861,oui,2006,0,très_mauvaise
58,FR,marié,0,100,8863,3590,2809,1878,non,0,62,mauvaise
48,VD,marié,3,100,10235,4036,3600,2045,oui,1267,41,moyenne
39,SG,marié,0,80,6631,1660,1613,855,oui,777,95,bonne
62,JU,marié,2,100,8008,3721,2873,2380,oui,2630,0,très_mauvaise
32,LU,divorcé,1,100,8287,2361,2199,946,oui,1171,99,bonne
29,NW,célibataire,0,100,6392,2697,2797,1369,oui,2347,0,très_mauvaise
50,BS,marié,1,100,8737,3092,2729,1064,non,0,92,bonne
42,GL,marié,1,50,3925,925,1037,601,oui,413,80,bonne
30,TG,divorcé,0,80,6670,1802,1783,1242,non,0,100,moyenne
61,BS,marié,3,100,8436,3095,2314,1106,non,0,99,bonne
37,LU,marié,3,80,6754,1811,1586,777,non,0,100,bonne
52,SG,divorcé,0,100,7478,2024,1903,1267,oui,853,88,bonne
29,ZG,marié,4,100,7010,3862,2531,1799,non,0,20,mauvaise
37,FR,marié,3,80,6995,1964,2384,1210,non,0,96,moyenne
41,VD,célibataire,0,100,6497,3745,2877,1790,oui,2386,0,très_mauvaise
64,OW,marié,2,100,8399,1992,2383,926,oui,847,100,bonne
56,GE,marié,1,80,7926,4006,3003,1139,non,0,49,moyenne
53,ZH,marié,0,100,8372,2711,2451,1372,oui,1088,73,bonne
27,VD,célibataire,0,100,7095,3392,2543,1963,oui,1389,10,mauvaise
64,BS,célibataire,0,100,7710,5165,3104,1862,oui,2391,0,très_mauvaise
58,SZ,marié,2,50,5053,1833,1540,810,non,0,76,bonne
64,BL,célibataire,0,100,10341,6574,4379,2475,oui,4279,0,très_mauvaise
51,AR,célibataire,0,100,6350,2583,1924,1451,oui,1409,18,mauvaise
37,VD,marié,1,80,7673,2052,1489,903,non,0,100,très_bonne
57,SO,marié,3,100,9561,4479,4210,3130,non,0,28,très_mauvaise
30,GL,marié,2,100,7676,3081,2593,1968,oui,1837,22,mauvaise
48,SZ,célibataire,0,100,6903,1493,1569,623,non,0,100,très_bonne
43,BE,célibataire,0,100,6589,3950,2948,2195,oui,2135,0,très_mauvaise
40,BS,marié,2,100,8460,3593,2598,1219,non,0,82,moyenne
64,BE,marié,2,80,8114,2516,2092,1199,non,0,100,bonne
52,JU,marié,1,100,7870,1415,1303,1101,non,0,100,très_bonne
57,AI,célibataire,0,100,7096,1710,1916,1203,non,0,100,bonne
65,TI,marié,2,80,5749,1167,1386,668,non,0,100,très_bonne
37,LU,divorcé,0,100,6499,2939,2286,2192,oui,2462,0,très_mauvaise
49,FR,célibataire,1,50,4504,2309,1863,927,oui,1372,0,très_mauvaise
60,AG,marié,3,80,6999,2186,1938,1135,oui,898,76,bonne
51,GL,marié,2,80,5286,1561,1269,779,oui,516,100,bonne
62,NW,célibataire,1,50,4543,1610,1139,935,oui,589,60,moyenne
31,ZH,célibataire,0,80,7235,2322,2315,985,oui,669,83,bonne
29,BS,marié,2,100,8831,2553,2123,1088,non,0,100,très_bonne
55,SZ,célibataire,0,80,6959,2314,2102,1519,oui,1349,46,moyenne
47,AI,célibataire,0,100,8081,1743,1297,825,non,0,100,très_bonne
34,GE,célibataire,0,100,9221,4047,2620,1428,oui,958,59,bonne
56,UR,célibataire,0,80,6565,2221,2176,1149,non,0,89,moyenne
54,SG,marié,1,100,8454,2885,2732,1553,non,0,93,moyenne
63,NE,célibataire,0,100,8761,2239,2621,1123,non,0,100,bonne
55,TI,célibataire,0,80,5657,2180,1894,953,non,0,76,moyenne
42,BE,marié,3,100,8309,2780,2475,937,oui,978,85,bonne
60,BS,marié,1,100,11042,3226,2852,1628,non,0,100,bonne
26,ZH,marié,3,80,5554,2631,1710,858,non,0,66,moyenne
38,BS,célibataire,0,100,8115,1630,2160,685,oui,753,100,très_bonne
37,BS,marié,3,100,7562,2775,1943,853,oui,1053,79,bonne
53,BS,célibataire,1,100,9658,4220,3995,2380,oui,2642,3,mauvaise
36,AG,célibataire,0,100,8492,3078,2484,1653,oui,1220,65,moyenne
63,GE,marié,0,80,7996,4760,3266,1791,non,0,24,mauvaise
26,SG,divorcé,1,100,6391,2127,1662,1105,oui,773,76,moyenne
56,TG,marié,4,100,8313,2120,1956,1359,oui,934,92,bonne
37,NE,célibataire,1,100,8855,2248,2613,1181,non,0,100,bonne
51,NE,divorcé,1,50,3757,1061,958,626,non,0,95,bonne
65,JU,célibataire,1,100,7151,1915,1978,878,oui,899,95,bonne
41,SO,divorcé,0,100,8977,2799,2713,1354,non,0,98,moyenne
64,BL,marié,4,100,8104,2832,2809,1596,oui,1523,48,moyenne
55,GL,marié,2,100,8699,1786,1387,1168,non,0,100,très_bonne
58,FR,marié,2,100,7683,2715,2614,1516,non,0,80,moyenne
48,GL,divorcé,0,100,6692,2224,2341,1862,non,0,76,mauvaise
59,TG,divorcé,0,100,8979,2237,2231,1172,oui,1243,100,bonne
30,GL,marié,3,50,2839,1166,1133,696,non,0,32,très_mauvaise
43,ZG,marié,0,80,6453,1652,1277,848,non,0,100,très_bonne
54,NW,marié,3,50,3805,1508,1153,995,non,0,60,mauvaise
31,SH,marié,2,100,6368,1900,1947,1373,non,0,88,moyenne
34,BE,marié,3,100,6907,2095,1856,980,non,0,100,bonne
65,GE,célibataire,0,80,7603,6171,3705,2125,oui,2462,0,très_mauvaise
56,SO,célibataire,0,80,6909,2040,1926,1065,non,0,100,bonne
58,GL,divorcé,1,100,6334,1897,1537,1376,oui,1015,75,moyenne
52,BL,divorcé,0,100,7332,3691,2843,1538,oui,1796,0,mauvaise
39,TI,célibataire,0,100,6963,1474,1103,572,non,0,100,très_bonne
54,AR,célibataire,0,100,7644,2501,2362,1420,non,0,93,moyenne
61,LU,veuf,0,100,9246,2869,2281,1075,non,0,100,bonne
53,VS,marié,2,100,6781,1581,1407,688,non,0,100,très_bonne
46,SH,marié,2,80,6606,3250,2597,2298,oui,1805,0,très_mauvaise
28,AR,célibataire,0,80,6091,1402,1387,1019,non,0,100,bonne
44,BE,divorcé,0,80,6777,2188,1616,880,oui,559,95,bonne
56,AG,célibataire,0,50,4534,907,967,370,oui,189,100,très_bonne
60,BS,célibataire,1,100,10141,4020,3013,1844,non,0,89,moyenne
28,GE,célibataire,1,100,9922,3305,1947,954,non,0,100,très_bonne
51,TG,divorcé,2,100,6542,2046,2184,1076,non,0,89,moyenne
41,UR,marié,3,100,6469,2994,2509,1592,oui,1653,0,très_mauvaise
36,LU,marié,2,100,7513,4270,3733,1868,oui,3018,0,très_mauvaise
46,SZ,marié,2,100,9660,3513,2703,1783,non,0,96,moyenne
41,LU,divorcé,1,100,8428,2693,1981,1384,oui,1255,85,bonne
34,GE,marié,2,100,7712,4358,3101,1492,oui,1752,12,mauvaise
25,AR,marié,2,50,3902,726,576,317,non,0,100,très_bonne
46,AG,veuf,0,100,6466,2070,1865,1408,oui,1085,61,moyenne
50,BE,marié,1,100,9471,5233,4658,3278,oui,2487,0,très_mauvaise
42,BS,marié,0,100,8315,2140,1902,1033,non,0,100,très_bonne
38,SZ,divorcé,1,100,8241,2720,2512,1256,oui,990,73,moyenne
53,VD,marié,1,80,8231,2961,2027,1359,non,0,92,bonne
36,SG,marié,1,100,8686,2970,2689,1622,non,0,93,mauvaise
60,SH,célibataire,0,80,6982,2343,2816,1566,non,0,68,mauvaise
59,VD,marié,1,80,7586,3045,2408,1301,oui,953,45,moyenne
36,FR,marié,2,100,8568,2110,1797,884,oui,525,100,très_bonne
31,LU,célibataire,0,80,6160,2985,2514,1668,oui,2318,0,très_mauvaise
53,UR,divorcé,1,100,7669,2191,1884,858,oui,1054,99,bonne
35,OW,célibataire,0,80,5492,1615,1814,1020,oui,849,76,moyenne
57,NE,marié,2,100,8440,2435,2418,1835,non,0,92,moyenne
30,GE,marié,1,100,8020,2150,1716,1040,non,0,100,très_bonne
39,VD,marié,0,80,7441,5171,3447,2543,oui,2189,0,très_mauvaise
56,AI,célibataire,0,100,6502,1130,1403,677,oui,243,100,très_bonne
35,NW,marié,2,100,7345,1546,1651,902,oui,362,100,très_bonne
47,AR,célibataire,0,80,6442,2090,2426,1583,oui,1574,28,mauvaise
50,TI,célibataire,0,50,3146,1116,975,569,oui,495,43,moyenne
